sample_id,source_sample,q1,q2,r1,theta_q1,theta_q2,theta_r,p_trace,spec_cost_old,spec_cost_new,spec_improvement_ratio
2483,sample_002483,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3285046359802752,0.7672970303166753,0.04398765617894829,17.443462484002275
2484,sample_002484,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03285046359802753,0.3679691244210836,0.04694426454120488,7.838425588670203
2485,sample_002485,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03285046359802753,0.2704402869613862,0.08528826524015318,3.1708967957067165
2486,sample_002486,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03285046359802753,0.6342051712651466,0.05245575706406724,12.090287258471083
2487,sample_002487,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03285046359802753,0.46349181235793624,0.014405992409333988,32.17354273056737
2488,sample_002488,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3285046359802752,0.7924767895031837,0.2866210708607827,2.764893687415273
2489,sample_002489,0.17143165232135749,0.046095601653198565,0.012094594093527864,-0.7659089889508053,-1.3363405121130647,-1.9174087024074424,0.3403006269027387,0.4598043944490051,0.030537155228259907,15.057211158408421
2490,sample_002490,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.028862459345423475,1.0339290905466028,1.0055794234519218,1.0281923699247575
2491,sample_002491,1.9433781847690967,0.0017814534889053462,0.0002537060545085895,0.2885573232844356,-2.7492255119463884,-3.595669168535873,1.961358310578936,0.7959916947012358,0.22362592196235226,3.5594786495066617
2492,sample_002492,1.5839441127434974,0.05113080161358639,0.048840414203517,0.19973985404937356,-1.2913173984796398,-1.3112206615670603,1.8804278365553753,0.503277996384107,0.03291516309736515,15.290156542605565
2493,sample_002493,1.4124631179360958,0.007936835218915621,0.08466260683904306,0.14997711639522215,-2.100352636231916,-1.0723083633321044,1.480787799691212,8.398191164463183,7.8355105296243766,1.0718116110892115
2494,sample_002494,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.028862459345423475,0.6715785217733558,0.3071414753189689,2.1865445592325687
2495,sample_002495,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.028862459345423475,0.5421886336381309,0.09300540513126486,5.829646490684096
2496,sample_002496,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.28862459345423475,0.7399883279478584,0.018109632843484172,40.861586446469865
2497,sample_002497,0.15917449885072818,0.021376988522778858,0.002842707354964113,-0.7981265088063916,-1.6700534759307,-2.5462678468399575,0.2374729217411395,0.4227550839717199,0.05533394994461997,7.640066982292553
2498,sample_002498,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.028862459345423475,0.5066593705214487,0.05760301762052962,8.79570882656113
2499,sample_002499,0.09554270218618523,0.021662359669561548,0.011116035338477992,-1.0198024799465966,-1.6642942376620988,-1.9540500812468071,0.16182580458819218,0.4304674306350785,0.35960332828755737,1.1970618644854547
2500,sample_002500,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.028862459345423475,0.1999802849926794,0.030078912001132472,6.648521229263549
2501,sample_002501,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.028862459345423475,0.4731997002745174,0.05320329053801526,8.89418108333737
2502,sample_002502,7.853900457091575,0.0503728173160525,0.00724580291876034,0.8950853925786824,-1.2978037586797369,-2.13991348267505,8.277969893029402,0.80347834144442,0.24520605262781336,3.2767475877277046
2503,sample_002503,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.028862459345423475,0.4507807864950383,0.11267746090586447,4.000629610136846
2504,sample_002504,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.28862459345423475,0.8633466411235415,0.02330034937377235,37.052948317391035
2505,sample_002505,7.996691620441975,0.10764419790386433,0.0014091670784074646,0.9029103484715959,-0.9680093739802427,-2.8510375115545097,8.951913923923627,0.763994011276808,0.1842338405859747,4.146871220004134
2506,sample_002506,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03167876243547844,0.32311777861760066,0.024027867464305578,13.447626140672114
2507,sample_002507,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3167876243547845,0.7465364667773067,0.02405991787799351,31.02822173221667
2508,sample_002508,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03167876243547844,1.6480172777112279,1.1986818812971636,1.3748579197074475
2509,sample_002509,0.07074849220881244,0.04960123376072265,0.052831283422523474,-1.150282811384879,-1.3045075209128276,-1.2771088389335485,0.191810157770073,0.7734483886754933,0.26218690629062386,2.9499886154427415
2510,sample_002510,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03167876243547844,0.4757160759104413,0.026647176809983734,17.852400624001852
2511,sample_002511,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3167876243547845,0.8217525617895503,0.31605811892904734,2.600004595907968
2512,sample_002512,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03167876243547844,0.32938642297059073,0.022461319189487582,14.664607193897641
2513,sample_002513,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03167876243547844,0.4254092550175091,0.021367620590520692,19.90906068438117
2514,sample_002514,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3167876243547845,0.6282062379330333,0.27182857258935095,2.311038283977818
2515,sample_002515,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03167876243547844,0.5342474395062912,0.08511516364364809,6.27675982323228
2516,sample_002516,0.4750155516085411,0.018135927862622796,0.09136980583398804,-0.3232921717073163,-1.7414602203256924,-1.0391972979876192,0.5961452239542977,0.36061733538687574,0.2966442325197912,1.2156559806461649
2517,sample_002517,3.780836302824058,0.00364263886026488,0.0036389576723297465,0.5775878743159266,-2.4385838835943985,-2.439022996016,3.825932729617482,0.7709937434671816,0.2177367216685623,3.5409449428598645
2518,sample_002518,0.40525973715768826,0.06894570853676744,0.0051178710399168515,-0.39226654157987806,-1.16149276091386,-2.290910661660658,0.6827086097453499,1.053224461434542,0.5439882169853811,1.9361163138260509
2519,sample_002519,0.9326136305987263,0.19773209038706907,0.09890913833079523,-0.03029824141149451,-0.7039228423349995,-1.004763581574763,1.6679643000743964,0.8737712580828313,0.21191145029444822,4.123284781774356
2520,sample_002520,1.0795868561142499,0.06666876256193528,0.126692320596604,0.03325758841523019,-1.1760776057340525,-0.8972497089018443,1.5171077369687151,0.797484676555714,0.19394077407917884,4.112001101068775
2521,sample_002521,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03350256337155807,0.23572106525860154,0.020373311327372006,11.570090962184675
2522,sample_002522,0.986490438430638,0.1378241818884556,0.32378131821686656,-0.005907119795405258,-0.8606745767727553,-0.4897482131162736,1.6558840164249347,0.7913626970318759,0.2298460943861466,3.443011286075494
2523,sample_002523,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03350256337155807,0.8567746356475163,0.3031774443265483,2.825984095059183
2524,sample_002524,2.5191332062183447,0.011508921580317298,0.006921954521904427,0.4012511326414421,-1.9389653691295177,-2.159771258400868,2.676029066854813,0.7511337466738981,0.2608524623310368,2.8795348142838924
2525,sample_002525,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03350256337155807,0.5247582674932646,0.0755899392292589,6.942170781507182
2526,sample_002526,0.029871599968214264,0.05447020162880667,0.0020069373903159647,-1.5247415153015451,-1.2638410171242231,-2.6974661758256286,0.13504009173682105,0.46540021802027426,0.008270419861932702,56.27286471421242
2527,sample_002527,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03350256337155807,0.37434871152893084,0.04303619302417233,8.698462508490673
2528,sample_002528,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03350256337155807,0.11955580381675147,0.08776198206209501,1.362273287448785
2529,sample_002529,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.33502563371558025,0.8259320313989048,0.32082163356027255,2.5744274855571345
2530,sample_002530,0.3873396884222085,0.09650138736088865,0.002778872333193524,-0.4119080011299232,-1.0154664429375835,-2.5561314050985477,0.763853097375628,0.6699817483666006,0.2578964134804229,2.597871522619912
2531,sample_002531,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.33502563371558025,0.7763335760859562,0.05352425052166594,14.50433342867092
2532,sample_002532,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03350256337155807,0.6021828230352968,0.30310625564261223,1.9867053609916945
2533,sample_002533,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.33502563371558025,1.2779135443144418,0.7389957600286292,1.729256936825909
2534,sample_002534,0.997374805368834,0.03364881729312555,0.033708620958264074,-0.0011416066685772108,-1.473030195989665,-1.4722590143869771,1.2695848512497412,0.798919542633684,0.23721696415172006,3.367885368108447
2535,sample_002535,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3452720574100625,0.7332849653549528,0.3197156405975096,2.2935536215386034
2536,sample_002536,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03452720574100628,0.2775787039605667,0.07870521608380673,3.526814584499659
2537,sample_002537,0.12685789562647892,0.03789698410906135,0.07827812601420482,-0.8966824971430976,-1.4213953503725207,-1.1063595799408619,0.27143982519372534,0.7605912648795685,0.2482080509715793,3.0643295489502833
2538,sample_002538,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3452720574100625,0.7837801059297357,0.061509740552747064,12.742373791312172
2539,sample_002539,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3452720574100625,0.7427888505961961,0.018853359374610967,39.398222663515284
2540,sample_002540,1.2835829708430666,0.13904736988857716,0.05415279621226476,0.1084239467236019,-0.8568372214972726,-1.2663791134023974,2.0586310869451276,0.510152349368872,0.16081060886413776,3.17237993794227
2541,sample_002541,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03452720574100628,0.4793690477709451,0.029951758795878435,16.004704466200145
2542,sample_002542,3.3924539132123828,0.0016543591066393879,0.05200966690265101,0.5305139564427535,-2.781370213583949,-1.2839159276672722,3.419787791052848,0.7691511130839713,0.32875186300377224,2.3396098992605427
2543,sample_002543,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03452720574100628,0.5084570201127658,0.059382387677586086,8.562421283452084
2544,sample_002544,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3452720574100625,0.6011485617688319,0.1441251637628565,4.171017371803036
2545,sample_002545,1.8597918992312483,0.008260482484413044,0.0003806861665619389,0.26946435170624294,-2.0829945853432283,-3.419432904364961,1.9730998735143095,1.0105336890532979,0.2297405866706234,4.398585829773688
2546,sample_002546,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03452720574100628,0.4905483408929832,0.04590998377365754,10.685003578120462
2547,sample_002547,5.561156221873184,0.018748831530266914,0.0007838296836075734,0.7451650952827107,-1.727025793310665,-3.1057782938269516,5.828828773991952,0.6772830408654171,0.23640357657283026,2.864944137834406
2548,sample_002548,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03452720574100628,0.2052576948494003,0.08923146453714736,2.3002838282896367
2549,sample_002549,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03452720574100628,0.33864539778708874,0.024271544026252975,13.952363204450352
2550,sample_002550,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.4645094807391186,0.015570392055189619,29.8328699169972
2551,sample_002551,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.35687822377457007,0.6329240192401391,0.135868405231128,4.658360552355505
2552,sample_002552,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.373326190799884,0.06709097244125478,5.564477264460139
2553,sample_002553,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.49325934070444744,0.044232991318031815,11.151390082528007
2554,sample_002554,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.5101826641718994,0.06560547158633169,7.776526131673922
2555,sample_002555,1.727823548047159,0.13065591502322402,0.004285665767628683,0.23749938859293884,-0.8838709242160494,-2.367981701921023,2.614136347806319,0.7664078182029557,0.10302846693494469,7.438796684094008
2556,sample_002556,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.35687822377457007,0.6158121037324569,0.19976428760809545,3.0826936641477105
2557,sample_002557,22.76592793908404,18.65484241294161,0.002179163624244574,1.3572853568454173,1.2707915846832565,-2.6617101591807213,74.23072964333296,16.2319948256118,2.179593907137689,7.447256469407259
2558,sample_002558,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.2945835159908612,0.055649948644696745,5.29350921546509
2559,sample_002559,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.12644212437018587,0.01762348681051294,7.174637217350164
2560,sample_002560,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.1857685615524373,0.035183684033837925,5.2799633311217296
2561,sample_002561,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.35687822377457007,0.7630699002938027,0.19978268808598504,3.8194996153289464
2562,sample_002562,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.29832871500262675,0.014581287130093832,20.4596968937616
2563,sample_002563,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03568782237745703,0.6270126367071249,0.06620759105897175,9.470404022835366
2564,sample_002564,1.5863307534962483,0.0144450110653897,0.1460759679109604,0.2003937437900083,-1.8402821211347136,-0.8354212273384451,1.7758117652683276,0.7698339393735851,0.16850693842729755,4.5685592923268885
2565,sample_002565,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.27818226124726964,0.7403482411403537,0.01858689047060174,39.831742824940925
2566,sample_002566,0.6481557045089318,0.005823549867880601,0.08979168549530456,-0.18832065232984263,-2.234812201251784,-1.0467638761465752,0.6945267100817002,0.7442242712496212,0.022001142662526958,33.82661903816512
2567,sample_002567,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02781822612472697,0.20067821107262007,0.005366899993425083,37.39182979345027
2568,sample_002568,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02781822612472697,0.9048075468525305,0.30179724111245915,2.998064341202413
2569,sample_002569,0.12913702163406088,7.944723403746911,0.35976798815740924,-0.8889492342133494,0.900078781805516,-0.44397748241651946,8.27032197415523,2.9612668348007123,1.3511126622902991,2.1917245818575983
2570,sample_002570,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02781822612472697,0.31047079987928794,0.011009623838953198,28.199946194420363
2571,sample_002571,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.27818226124726964,0.8133433971076275,0.0891561166672554,9.122687567731921
2572,sample_002572,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02781822612472697,0.38848590379151104,0.07641101451515697,5.084161050033573
2573,sample_002573,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02781822612472697,9.254210460728004,8.805111541777505,1.051004341832544
2574,sample_002574,0.008405757222080689,5.944526287102038,1.1615663276816086,-2.075423157589362,0.7741172518740358,0.06504401389834857,5.977028326434063,2.960895508716491,1.3652323305274887,2.168785079659285
2575,sample_002575,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02781822612472697,0.5528180605658116,0.039126757603470105,14.128900384957603
2576,sample_002576,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02781822612472697,0.05717852553146022,0.019588142194176886,2.919037699678232
2577,sample_002577,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.27818226124726964,0.7676226870559986,0.2608604712248815,2.942656215606732
2578,sample_002578,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02781822612472697,0.5908004864367418,0.30667849658562474,1.9264490109817336
2579,sample_002579,0.864811350625048,0.020227575892861158,0.001556419721219849,-0.06307861891428068,-1.6940561607010034,-2.8078732749367257,0.9897082401083439,0.8283107715982676,0.2605512246632655,3.179070728486386
2580,sample_002580,0.039617076971322676,94.98963768479054,0.004626714502079449,-1.4021175707473796,1.977676231164927,-2.3347272984246557,95.08337863735098,3.5823983530144745,2.604888943498752,1.3752595334075097
2581,sample_002581,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2713053318777091,0.7192243369499992,0.3474700226605733,2.0698888826233355
2582,sample_002582,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2713053318777091,0.35233169637199446,0.024804733001964598,14.204212411562297
2583,sample_002583,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2713053318777091,2.2878964321717636,1.5703274559633247,1.4569549959044963
2584,sample_002584,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02713053318777091,0.5121231059978064,0.06746006416795186,7.591500427909463
2585,sample_002585,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2713053318777091,0.8008804915007403,0.07819279293402037,10.242382468375682
2586,sample_002586,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02713053318777091,0.46403087402885274,0.014863900457725433,31.218647847421177
2587,sample_002587,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02713053318777091,0.33209284172703724,0.01608539340585243,20.64561514586334
2588,sample_002588,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02713053318777091,0.2581724978546191,0.08441234600057712,3.0584684597304523
2589,sample_002589,0.3763803645835554,0.019833398766834914,0.019241969282871398,-0.42437304139633536,-1.7026028561829554,-1.7157504829781196,0.463402427322189,0.8236431497370595,0.3108055946963284,2.650026781344774
2590,sample_002590,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02713053318777091,0.9097733681698806,0.6351418552307866,1.4323939773096883
2591,sample_002591,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02713053318777091,0.7050282553778425,0.6297858826433176,1.1194729428019567
2592,sample_002592,0.6856362755449266,0.0129204664226489,0.008396986278517884,-0.16390621288733787,-1.888721808235179,-2.075876556492493,0.7619768237580313,0.8353491789347858,0.3235125138435559,2.582123235389725
2593,sample_002593,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2713053318777091,0.6897127821393347,0.38169004916509025,1.8069970219239777
2594,sample_002594,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02713053318777091,0.34254331131699156,0.02424038859155358,14.131098188597058
2595,sample_002595,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3205322530436039,1.471932108586615,0.6563829688635612,2.2424897939309236
2596,sample_002596,0.4461950347880616,19.33139979598409,0.28957173699052724,-0.35047526680911556,1.286263302640096,-0.5382438287595859,21.040238102557538,2.0490539315642198,1.7015931725430318,1.2041973161551347
2597,sample_002597,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3205322530436039,0.7556492643929058,0.24938799306749154,3.030014617377371
2598,sample_002598,7.766655208730019,0.0034302187983227097,0.0009802918911169336,0.8902340256039105,-2.4646781773701756,-3.008644589790628,7.812613119011734,1.0879300566347994,0.2517709271435553,4.32111073735881
2599,sample_002599,2.3696075794927856,0.05071988782476324,0.0041256359305114525,0.3746764303257777,-1.294821715637763,-2.3845090992775813,2.784360495961895,0.6235628897331762,0.18642879862505085,3.344777707800916
2600,sample_002600,0.041742043254886126,0.014741293092604002,0.0009763140503179208,-1.3794262962240023,-1.8314644188954872,-3.0104104606309856,0.08838002552934907,0.759193321927722,0.026858798149290153,28.266094324395027
2601,sample_002601,0.5562976574483344,9.178558658183915,0.12812522905690135,-0.25469276885551206,0.9627744877433351,-0.8923653451860485,11.164688186117314,2.5637759633141775,1.07885173116572,2.3763932422335445
2602,sample_002602,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03205322530436035,0.020689296287864263,0.007073238397570496,2.9250104584302696
2603,sample_002603,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03205322530436035,0.4371797375517928,0.055862584796102545,7.825984765071133
2604,sample_002604,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03205322530436035,0.46635928706094737,0.01713299823063316,27.2199460236396
2605,sample_002605,0.5425137757490343,0.00916905885737016,0.2895062811101691,-0.26558922954241737,-2.0376752394692335,-0.538342009408411,0.6224803914110384,0.814567246997739,0.278055338808052,2.9295148602057717
2606,sample_002606,1.8146160313176194,0.008465010606337812,0.00046009430383217966,0.2587847433548971,-2.0723724934001613,-3.3371531434567117,1.9103946474873845,0.592693790812613,0.1969937079442151,3.0086940186965396
2607,sample_002607,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03205322530436035,0.5312616743110944,0.08216131835707269,6.466080205799933
2608,sample_002608,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03205322530436035,1.6150574316395976,0.22282661246999377,7.248045526236612
2609,sample_002609,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03205322530436035,0.1704875494042671,0.0013178429957930947,129.3686349197201
2610,sample_002610,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2866999850909423,0.7624919665041645,0.039186653396498156,19.457950613672544
2611,sample_002611,1.1089618466926343,0.014070817409154526,0.009308167954865491,0.04491660471012526,-1.851680672574227,-2.0311357889850914,1.213384903117488,0.4756586000373843,0.2615724040791999,1.818458647087873
2612,sample_002612,0.12299722748548982,0.05299699944101168,0.009730916623942121,-0.9101046780022566,-1.2757487183822382,-2.0118462485322395,0.2520561504215722,0.66251562235126,0.27474818012521685,2.411355816986004
2613,sample_002613,1.0317113510790992,0.002955551742784227,0.010491913176740263,0.013558208756173862,-2.52936143306388,-1.979145311964511,1.059884408413153,0.5912731085545462,0.28854577037881646,2.049148416829313
2614,sample_002614,0.9481404894956939,0.03093092433698366,0.0033331068855991055,-0.02312730686847342,-1.5096071013853387,-2.4771507592222823,1.1265919456303055,0.8825168803555252,0.04328640271215993,20.387854500730096
2615,sample_002615,4.3313826030869675,0.07007343937630278,0.10542030876854445,0.6366265478652426,-1.1544465657447347,-0.977075716101723,4.821861023275018,0.36607484564365844,0.23132761836302648,1.5824951998129804
2616,sample_002616,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02866999850909422,0.10934540801900566,0.07905802260083566,1.383103250268365
2617,sample_002617,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2866999850909423,0.4980540362301963,0.06319552128907738,7.8811603428656145
2618,sample_002618,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02866999850909422,0.6499944177703336,0.3011251481095492,2.158552421977941
2619,sample_002619,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02866999850909422,0.30185295187922917,0.025863366821458844,11.671061774864581
2620,sample_002620,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2866999850909423,0.8046092642243039,0.0833449467015917,9.653965789973174
2621,sample_002621,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2866999850909423,6.492096107442593,5.76964638185725,1.1252155986295969
2622,sample_002622,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.02866999850909422,0.1587287729403713,0.07324112732543848,2.167208216704234
2623,sample_002623,0.036909723976886785,0.055391735499629315,0.0019353707077870597,-1.432859202589853,-1.256555027593798,-2.713235836367846,0.12912006424219402,0.8232946369094983,0.09529828424927758,8.639133887824842
2624,sample_002624,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.2866999850909423,1.4454621602817526,0.048614337945519226,29.733247872297323
2625,sample_002625,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03174201619973792,0.49982349560638023,0.050689420930481496,9.860509085157396
2626,sample_002626,0.3522436433290473,0.005674018596537676,0.0011433689470127717,-0.45315683552741426,-2.24610924514213,-2.941813607052772,0.40535774492706483,0.21826368152951942,0.06050756994004656,3.607212812310662
2627,sample_002627,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03174201619973792,0.4864655964980641,0.024096890402298576,20.187899283953282
2628,sample_002628,0.3791084797198256,0.009838382455947927,0.0005047078920735611,-0.42123650137060675,-2.007076298743625,-3.2969599041880486,0.45859964603495856,2.1278484799898756,1.765726050246025,1.2050841520367186
2629,sample_002629,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.31742016199737944,0.5891455676985629,0.01468354844431764,40.12283338272741
2630,sample_002630,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.31742016199737944,3.162156488942553,0.08049986225392466,39.28151428344073
2631,sample_002631,1.2416854415491678,0.011430049032306462,0.01115508313090406,0.09401158915623853,-1.9419519065763318,-1.9525271888800644,1.3662581293902973,0.6803182182296175,0.24245460323720155,2.8059612362320836
2632,sample_002632,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.31742016199737944,0.6350303065428737,0.2754648614993945,2.3053042158855157
2633,sample_002633,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03174201619973792,0.2354818739612205,0.05767755272849031,4.082729984569929
2634,sample_002634,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.31742016199737944,0.7771106161595933,0.2770071652182737,2.8053809205521905
2635,sample_002635,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03174201619973792,0.46563549971055707,0.016473654238505525,28.26546514629283
2636,sample_002636,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.03174201619973792,0.3578432521608286,0.038841065039910444,9.213013386557066
2637,sample_002637,0.10579928553459235,0.011061345753022674,0.09936714613691787,-0.9755172650931936,-1.956192032384192,-1.0027571831072066,0.16049942597860822,0.8198370682696101,0.3054109854830175,2.684373212617126
2638,sample_002638,8.743471590414112,19.475859157193273,0.0018726657804032309,0.9416839032529865,1.2894966252148432,-2.7275397253895663,41.85527193051407,3.634104778415363,1.6482155900613567,2.204872226866923
2639,sample_002639,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.31742016199737944,0.5126350500629706,0.21689601550427834,2.363506073964087
2640,sample_002640,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3087242128956717,0.8238278156968066,0.10217206268753026,8.063141665410969
2641,sample_002641,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030872421289567194,3.3390511837834462,2.889938907843981,1.1554054567452854
2642,sample_002642,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3087242128956717,0.6046524745629891,0.08533516449356787,7.085619136628777
2643,sample_002643,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3087242128956717,0.7375076757252716,0.23156604044762777,3.184869742988374
2644,sample_002644,2.4792778070229256,0.008567026348923012,0.0005292724385472638,0.39432519288211054,-2.0671698973720294,-3.276320720969038,2.567432360945982,0.6100492225706597,0.22185178006726236,2.749805398837464
2645,sample_002645,0.17865505737472487,0.04742970412183836,0.00299287255559513,-0.7479846852614411,-1.3239495845754892,-2.5239117761702357,0.3337894386291284,0.756334366563225,0.24465849186960428,3.0913881663520133
2646,sample_002646,0.11998317201705387,0.038984166349118145,0.02629453819973359,-0.920879660724176,-1.4091117484472537,-1.5801344521206735,0.23879882783100703,0.7289284829381779,0.36543970393405684,1.9946614313963875
2647,sample_002647,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3087242128956717,0.7502283035864897,0.06823932776308424,10.994075237539846
2648,sample_002648,9.89971722623404,0.06366534022142487,0.017334948346628687,0.9956227896642078,-1.196096935752303,-1.76107744808359,10.503386448113378,1.0945785197536646,0.322143071306526,3.3978024587471256
2649,sample_002649,0.01,0.01,0.001,-2.0,-2.0,-3.0,0.030872421289567194,0.19534722028745205,0.039288285802075225,4.972149237346816
2650,sample_002650,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3087242128956717,1.2467708552019228,0.26973445225462306,4.622215830349324
2651,sample_002651,0.7227394042665829,0.009536825163789406,0.0004235881345761244,-0.14101826659232497,-2.0205961791037947,-3.3730562137210383,0.801703472986619,0.7835152534053118,0.07606333318460423,10.300827226486847
2652,sample_002652,0.9416557545686091,0.02727138865966407,0.08773270455036156,-0.026107835227671572,-1.5642927472114878,-1.0568384823684003,1.1269672448858907,0.7936351414743388,0.22796431090374858,3.4814008312442755
2653,sample_002653,0.1,0.1,0.01,-1.0,-1.0,-2.0,0.3087242128956717,0.8004089228856803,0.07785752590435724,10.280430999938647
2654,sample_002654,1.8082145027543908,0.06378286482852215,0.0028863573362533485,0.25724994817301994,-1.1952959781743235,-2.539649903472508,2.217710333337486,0.772372222959556,0.17318059805044708,4.459923522925853
